,Income,DebtRatio,CreditScore,EducationLevel,EmploymentType,Age,NumDependents,MaritalStatus,Region,LoanApproved
14492,49349.62369777348,0.5829602151683777,8497.160508369758,High,Unemployed,56.915642618056005,0,Married,South,1
14493,69781.20356032361,0.3545493200368803,8457.702130161953,Low,Unemployed,53.64251326393927,1,Single,West,0
14494,72588.37717003185,0.2116037397601072,8546.960706782475,Medium,Self-Employed,35.35803437373543,1,Married,West,1
14495,26875.82970179861,0.3414273629420627,8537.121440887078,High,Salaried,44.26989429703466,0,Married,West,1
14496,50211.03136002768,0.23293108971996015,8522.71353838262,Medium,Unemployed,29.008148075398626,0,Divorced,North,0
14497,94762.74346795282,0.1815961905015084,8512.12873446785,Low,Salaried,46.18224516565984,0,Single,East,0
14498,68751.07373697286,0.24349323935833508,8449.09011104835,High,Unemployed,31.64534158740386,1,Single,West,1
14499,70141.55457445724,0.6204390835229515,8525.209659957087,Medium,Unemployed,43.08741803201877,3,Divorced,West,0
14500,77593.41417947218,0.16356543248789454,8506.455123633237,Low,Self-Employed,29.98731236040894,2,Single,South,1
14501,60256.03237799589,0.6835237526607344,8600.11345474872,Medium,Salaried,51.781983060210294,2,Married,North,1
14502,71950.2624013743,0.1029990722126061,8435.335445104269,Medium,Salaried,45.704642494461645,3,Divorced,North,1
14503,70770.93065755804,0.49494289263474583,8463.835230605535,Low,Unemployed,59.867785843903974,2,Single,East,0
14504,68085.62245129139,0.6139071909028516,8420.667772144141,High,Unemployed,41.755338377595756,4,Single,West,1
14505,55169.82044073893,0.6603745888760586,8489.099010411646,High,Self-Employed,24.73777443739253,3,Married,West,1
14506,62580.883835493885,0.18639135607405272,8412.955031600226,Low,Salaried,42.815321759683606,1,Single,North,0
14507,51174.57653539833,0.5189250978714041,8559.27508180843,Medium,Unemployed,65.46148578474426,1,Divorced,West,0
14508,60192.214568497424,0.16440952969338837,8554.611865443509,Low,Unemployed,37.63762049831372,1,Divorced,East,0
14509,42472.63661851099,0.31156689632466017,8492.018401080468,Low,Salaried,44.94960015868113,0,Divorced,South,0
14510,48140.64013090571,0.5391558145041961,8449.313910588482,High,Salaried,46.329050474904356,1,Single,North,1
14511,55765.319371126054,0.30758393569784015,8423.794872572036,Low,Self-Employed,27.399949596995054,2,Divorced,West,1
14512,45844.41852854886,0.2880248369686407,8464.80676926798,Low,Salaried,42.592834906127656,2,Divorced,South,0
14513,52424.74093882235,0.1696327712814449,8531.26856861704,High,Unemployed,47.050765200393954,4,Married,North,0
14514,57541.11034866726,0.1398628565968528,8460.647365500507,Low,Salaried,47.26615062904101,0,Married,North,0
14515,66033.93516996565,0.16916679476905425,8595.428808800336,Medium,Unemployed,36.01142138142411,1,Single,West,0
14516,74238.85952779364,0.6252848649671346,8574.534771994908,High,Unemployed,30.71411327457764,5,Single,East,1
14517,53043.23442932838,0.10671911522855515,8500.041197170221,Low,Salaried,32.5709695039298,4,Single,East,0
14518,80026.56925902936,0.5157195217211734,8476.906587239906,Low,Salaried,37.53105172455305,5,Divorced,North,0
14519,74079.1661793824,0.5611745379329787,8471.540205012678,Low,Self-Employed,41.13151713940362,5,Divorced,West,1
14520,67561.40747915913,0.4407329824764573,8579.9188380263,High,Salaried,26.642624397942637,1,Divorced,North,1
14521,62304.736939449285,0.5384652167098891,8467.165233422136,Low,Unemployed,50.51501522807957,1,Single,South,0
14522,64786.81262802812,0.4913618014150602,8546.718447636667,Medium,Salaried,48.76963533217364,3,Married,West,1
14523,77805.76725999573,0.3733350934568156,8501.089610653415,Low,Salaried,64.96599089524796,0,Single,East,0
14524,78353.6948963891,0.32962625672576024,8535.678110696208,High,Self-Employed,42.99810489756733,1,Divorced,East,1
14525,80024.20092575465,0.6647991930431041,8458.980135421561,Medium,Salaried,38.18278192011481,1,Married,East,1
14526,60619.90247815505,0.6831627955422808,8483.354070223913,Medium,Unemployed,24.817759985028236,3,Divorced,East,0
14527,68324.5074749792,0.4907628421750178,8498.790874014818,Medium,Self-Employed,24.779937737310544,3,Single,North,1
14528,80153.19759933077,0.21837930393908306,8468.431669116471,Medium,Unemployed,29.56898920126931,0,Single,South,0
14529,50644.25947625411,0.3687394974626725,8562.461208468725,Low,Salaried,27.15055186395282,3,Married,North,0
14530,55223.74719422544,0.39792249404956426,8461.784593516699,High,Unemployed,35.16848917184057,4,Married,South,0
14531,60240.549945202176,0.5547820314763969,8471.148392919491,Low,Self-Employed,32.465488732874874,4,Married,North,1
14532,73493.9810696911,0.5006662787933915,8567.935001181399,Low,Salaried,51.053617381946566,5,Married,East,0
14533,73727.58226077934,0.40888865765673704,8558.246361839776,Low,Self-Employed,45.305002237121684,5,Single,North,1
14534,56537.03833203097,0.5082187346722942,8579.398938616281,Low,Salaried,46.42846720183972,3,Married,West,0
14535,37370.85818430435,0.11443410804026438,8404.586341796123,Low,Unemployed,23.916764304424685,2,Married,North,0
14536,63692.75916443951,0.5659811931306182,8510.036137452093,Low,Self-Employed,40.3438198805052,2,Married,East,1
14537,46225.257940073985,0.2269793404041666,8504.514066231555,Low,Unemployed,23.556458436582602,3,Single,West,0
14538,37650.956930396664,0.49384548373668946,8471.913355777708,High,Self-Employed,45.92821659416626,4,Divorced,West,1
14539,41041.926588994254,0.16838395128220549,8516.222969492857,High,Salaried,32.66020677413906,0,Single,North,1
14540,64895.71511768341,0.1686765015548209,8483.92791348246,Low,Salaried,26.718289583786408,5,Single,South,0
14541,80415.5604139921,0.12139458630202121,8508.099613420141,Low,Unemployed,35.65700612387357,2,Divorced,South,0
14542,60583.41774354366,0.646139686092107,8670.093778110497,Low,Self-Employed,33.60439364819028,0,Married,East,1
14543,63170.70981968947,0.4627352546150872,8515.856538206423,High,Salaried,47.320275518683125,3,Married,North,1
14544,77743.42408316888,0.317177161737489,8517.956579905143,Low,Self-Employed,34.527988271471166,4,Married,North,1
14545,36833.17636374669,0.5726666446115852,8541.060966750792,Medium,Salaried,40.229864179429896,5,Divorced,East,1
14546,67802.64632400408,0.4756493203747993,8509.032226549816,Low,Unemployed,30.84375691705278,4,Married,South,0
14547,59826.15323521768,0.4720483107477642,8445.098366191996,Medium,Self-Employed,34.68987499281258,2,Divorced,North,1
14548,68490.86188248101,0.39222567661780405,8417.664413542836,Medium,Unemployed,29.90309372590739,5,Married,South,0
14549,52747.74137394276,0.10475606720092522,8498.535446864904,Low,Self-Employed,36.26303799285145,3,Divorced,North,1
14550,47730.940643602764,0.2550775038549639,8486.544448581337,Low,Unemployed,45.21433496721276,5,Single,South,0
14551,62107.63356428408,0.16544601676004977,8401.819895860915,Medium,Unemployed,43.27310130202757,1,Married,East,0
14552,84737.86985001693,0.4974459114116656,8581.46963758114,Low,Unemployed,53.169952121691985,2,Married,East,0
14553,72913.65156812195,0.24917249307219863,8505.350152168276,Low,Self-Employed,26.60686682044411,5,Single,East,1
14554,52384.608447298626,0.37009999843072416,8571.971817733222,Low,Unemployed,38.65294128606618,0,Divorced,North,0
14555,39885.419460280806,0.31205817897392973,8388.406885795392,Medium,Salaried,34.345967892858276,5,Divorced,North,0
14556,34768.99074453322,0.18591924275521837,8572.924352787786,Medium,Unemployed,40.87399320494794,3,Divorced,North,0
14557,79741.49177775723,0.6750221397296315,8475.73974600248,Low,Salaried,41.14774032167478,5,Divorced,East,0
14558,45673.76567796259,0.6600515869763295,8562.957894092504,Low,Self-Employed,30.893778926414555,0,Married,South,1
14559,55117.29880507595,0.15076491162198433,8510.743423690483,Low,Self-Employed,42.84446596197982,1,Married,North,1
14560,79818.16689116365,0.5964192121167978,8522.662827595985,Medium,Unemployed,38.55644492462258,1,Single,South,0
14561,35791.47816781512,0.3930242096298239,8522.725852013915,High,Self-Employed,53.452397798813195,2,Married,West,1
14562,82383.96764212588,0.5642415307485108,8478.743115094423,Low,Unemployed,25.579911735844544,0,Single,North,0
14563,56195.39319161247,0.19069427854826015,8467.674263156527,Medium,Self-Employed,34.14589577133846,0,Single,South,1
14564,42771.25027141892,0.17936448266652621,8481.941990525296,Low,Self-Employed,53.03033266476485,0,Single,West,1
14565,56289.7360927663,0.6344545005371225,8426.404539585032,Medium,Unemployed,42.00519464600856,1,Divorced,South,0
14566,49161.04827897783,0.6386916951046364,8475.96448481533,Medium,Unemployed,30.78054743661358,5,Single,South,0
14567,66612.29698358574,0.37954729765216527,8465.160427312818,Medium,Unemployed,39.352242327666644,5,Divorced,North,0
14568,50278.013491683334,0.6220946785689387,8425.204732366521,Low,Self-Employed,20.927321859786947,0,Single,North,1
14569,31325.366836214354,0.5004753709021781,8522.933313785963,Low,Salaried,46.29697119877597,3,Divorced,West,0
14570,56691.56198386516,0.2110058455665952,8500.385871596638,Low,Unemployed,31.335431164245396,2,Single,South,0
14571,39651.82421570192,0.29737255880928926,8512.302116165858,Low,Unemployed,40.34384220729219,0,Married,South,0
14572,63064.7982598248,0.18163639030520193,8534.872539573089,Low,Self-Employed,41.614144265169685,1,Married,South,1
14573,42193.04501575013,0.5643692013585598,8488.10699713893,High,Unemployed,37.07883209538893,0,Divorced,South,0
14574,52679.80795241871,0.6911504348174498,8453.064179335495,Low,Self-Employed,14.2757979868765,4,Married,North,1
14575,62738.81706321504,0.42782699593960694,8515.197101165373,Medium,Salaried,36.83649729281576,2,Married,South,1
14576,56813.11912448596,0.4935186484689356,8353.890169547958,Low,Salaried,14.997889939577211,2,Single,North,0
14577,63756.45424501567,0.547655540880182,8494.59524542564,Low,Self-Employed,55.64197559001395,3,Divorced,West,1
14578,70204.30748576636,0.23455546145829426,8538.25843116864,Medium,Unemployed,36.87532405936332,4,Single,North,0
14579,42630.99450403041,0.30160074858006053,8552.34626312048,Low,Unemployed,30.91776907460627,0,Married,North,0
14580,59034.03689062938,0.3473927267945408,8473.527838856146,High,Self-Employed,19.027469984231253,3,Married,West,1
14581,10057.443037378061,0.45675298728728325,8387.930638414535,Medium,Unemployed,45.886678281528894,2,Divorced,North,0
14582,63709.99952523786,0.6102955468892654,8368.336706998733,High,Salaried,44.22023758040076,1,Single,North,1
14583,55487.78804437737,0.2525221267539437,8531.90260534432,High,Unemployed,38.05559091978749,4,Divorced,South,1
14584,45248.25354783043,0.38253328043667334,8482.300846844673,Medium,Salaried,39.319439181533546,1,Divorced,North,1
14585,64735.79133444786,0.550920346722827,8600.864953765165,Medium,Self-Employed,31.65809952508046,2,Divorced,North,1
14586,77590.46365777601,0.1524309997027746,8429.444818254226,Medium,Unemployed,32.0877425599105,2,Single,East,0
14587,52859.73378601585,0.4077360749957071,8517.116795166263,Low,Self-Employed,52.12347680295595,2,Married,West,0
14588,45827.782646374195,0.186627822019435,8583.117581763128,High,Unemployed,36.121704529932224,2,Single,East,1
14589,62475.37893658067,0.4234893380364096,8510.323096488864,Low,Salaried,43.41665217089667,5,Married,South,0
14590,39965.90000030459,0.5606936567892621,8420.40324041544,Medium,Salaried,36.055768656045,5,Divorced,East,1
14591,50094.279441966915,0.24216844662696385,8638.63056415528,Medium,Self-Employed,38.108003151898046,3,Single,West,1
14592,78336.03242475753,0.6096870672908229,8579.029372852308,Medium,Unemployed,60.96038654418696,1,Married,East,0
14593,60932.688447184315,0.30088246604905,8488.637699205412,Medium,Unemployed,53.55689879118124,5,Single,East,0
14594,31807.995540807504,0.21447091813466207,8540.947703877548,Low,Salaried,46.96793310949303,4,Single,South,0
14595,33045.12529080899,0.37919403704251126,8541.483058003449,Medium,Unemployed,39.07937357146438,4,Single,South,0
14596,62431.28538970163,0.6256450492631231,8532.088554243297,High,Unemployed,47.93300857845073,2,Divorced,East,1
14597,72935.85863876532,0.14135983670446176,8430.912761264919,Low,Self-Employed,22.272893122033306,5,Divorced,East,1
14598,35735.67812060775,0.2965428797299872,8516.207881055983,Low,Salaried,39.25772161649861,1,Married,North,0
14599,66745.68911244762,0.4918979013814679,8573.03578507962,Medium,Salaried,32.494904624769475,2,Married,West,1
14600,79955.15261234579,0.3145485212173513,8525.226360787537,Low,Unemployed,46.95009714006243,2,Married,South,0
14601,88317.88481937959,0.14249439683956935,8519.857550115377,Low,Self-Employed,48.007612901976586,4,Divorced,East,1
14602,64968.34139789815,0.29919938126828427,8473.15878154258,Low,Salaried,51.55229571918751,4,Divorced,East,0
14603,67602.03891828711,0.5925756316819182,8454.80106647433,Medium,Unemployed,39.28359371341528,1,Married,South,0
14604,28002.23358557784,0.6808225135030156,8421.374130683525,Medium,Unemployed,39.106359175363835,3,Married,South,0
14605,91496.28821993983,0.12386751843863104,8537.873229896384,Medium,Unemployed,46.100692515547394,3,Divorced,East,0
14606,51367.64680355818,0.4415702905810416,8488.955783320935,High,Unemployed,52.72711302389496,4,Single,North,1
14607,45997.93262362438,0.16318205981610887,8432.931019422696,Low,Unemployed,25.73687482556882,1,Married,East,0
14608,56171.90798340563,0.5082379174936036,8548.820433325356,High,Salaried,38.38380880953043,1,Married,North,1
14609,82675.10121278146,0.10473533560483057,8470.654446023338,Medium,Self-Employed,17.09714930281865,1,Single,East,1
14610,93120.69071315322,0.10884497542442395,8457.106754987924,Medium,Unemployed,49.78286321506527,3,Single,North,0
14611,61881.130192137665,0.5661278958583443,8475.187599314486,Medium,Unemployed,32.98592038222872,5,Divorced,North,0
14612,74971.26258905482,0.14466119361837868,8490.345537008016,Medium,Unemployed,44.14887306301074,0,Married,South,0
14613,60648.06073028256,0.28310900457223853,8522.901103525743,Low,Unemployed,26.57775877562893,1,Married,West,0
14614,44433.06790472724,0.6748242544622987,8456.234320450534,High,Salaried,39.141679142314445,0,Single,North,1
14615,82151.15506182436,0.6911482704684827,8550.51869377466,Low,Salaried,34.77861034433862,4,Single,West,0
14616,50668.087794654166,0.19684171713164006,8524.211479419793,Low,Unemployed,32.27900956733098,4,Divorced,South,0
14617,83032.96160057824,0.4365411528615101,8474.266862702045,Low,Salaried,49.64779655082849,3,Single,South,0
14618,79478.11994653626,0.43548929709417994,8492.01050947134,Medium,Unemployed,31.011550999799145,1,Divorced,West,0
14619,69210.54395935812,0.37142841431956797,8478.868452795405,High,Unemployed,51.91183998651924,0,Married,South,1
14620,87434.62134381529,0.6548200949583973,8503.293236441785,Low,Self-Employed,55.68722031232481,2,Married,North,1
14621,93485.19049778607,0.5524203454744961,8575.993698321894,Low,Unemployed,34.779952208318754,1,Married,South,0
14622,57371.34955553533,0.5587161614091662,8478.353184072877,Low,Unemployed,56.94203041955909,4,Divorced,West,0
14623,47868.08822375353,0.26174165906160585,8509.473291089644,High,Salaried,49.153120216182934,4,Divorced,North,1
14624,32035.952441152916,0.36059186332098325,8465.07086138427,Low,Unemployed,62.6803640712312,3,Single,North,0
14625,93670.23383145384,0.39245421908527184,8526.59775221015,Low,Self-Employed,58.00782522884616,4,Married,East,1
14626,53404.76986622326,0.2793472247226499,8513.820332675868,Low,Salaried,41.92113353929848,4,Married,East,0
14627,77025.55285652609,0.15689066509723482,8566.480889433808,High,Unemployed,50.641751702735306,5,Single,East,1
14628,48881.16948735775,0.17581553498332958,8458.540485716814,Low,Unemployed,37.688284384824094,1,Single,South,0
14629,83073.98461368053,0.20840267690855308,8534.52876604749,High,Salaried,53.4712292885884,0,Single,West,1
14630,49498.2361227688,0.22219200061896902,8563.204177618423,Low,Unemployed,28.535543044758196,1,Divorced,West,0
14631,42124.21299573985,0.24535708552632646,8478.119113212584,Low,Unemployed,35.680262385812995,3,Single,North,0
14632,56872.403535693746,0.25327601737809663,8493.652320043251,Low,Salaried,33.11506382920565,3,Married,West,0
14633,52023.36448557544,0.37342980729252157,8509.536906670728,Low,Salaried,36.30620344667707,4,Single,West,0
14634,68944.49678191819,0.40574391449562475,8488.171066632776,Low,Salaried,36.71167819551381,4,Single,South,0
14635,59229.07609211215,0.2853275248758136,8508.865959804089,High,Unemployed,39.994015530155465,2,Divorced,South,1
14636,69415.53591827882,0.6443778519524369,8533.671811470591,Medium,Unemployed,46.57337870986878,4,Married,East,0
14637,55634.67790372059,0.4318838340033727,8494.301196728713,High,Unemployed,41.26595124964977,5,Single,South,1
14638,50023.38943471792,0.572486156820044,8493.910060159611,Medium,Unemployed,44.580638062506196,1,Divorced,West,0
14639,51246.5917815589,0.654542699452506,8513.333089605487,High,Self-Employed,30.19572072888521,3,Married,South,1
14640,90674.0819704654,0.1978810687454831,8480.041579888202,Medium,Salaried,33.5004757750997,1,Single,South,1
14641,63377.563983404034,0.3567246902293807,8482.514336888285,Low,Unemployed,35.587373989618655,5,Single,East,0
14642,30243.566858204333,0.35992624102876525,8455.056985600193,Medium,Unemployed,38.99857276937323,3,Divorced,East,0
14643,52196.864798188784,0.3126833502630125,8497.892927371151,Low,Salaried,52.43949344538252,2,Divorced,West,0
14644,61452.99048713814,0.10534351993098397,8522.387492656073,Low,Unemployed,40.720031510618796,5,Married,West,0
14645,87680.99521875568,0.589583264666857,8486.5431330215,Medium,Unemployed,32.590546451359494,0,Single,East,0
14646,75430.48073834849,0.1669355929323417,8461.324447549961,Medium,Unemployed,46.140308805997435,4,Divorced,South,0
14647,46174.23245277128,0.6972883587530553,8495.189165935917,Medium,Unemployed,40.76663089098219,5,Divorced,East,0
14648,96275.33630358677,0.563775095146709,8519.854392176798,Medium,Salaried,37.61004938337226,0,Single,East,1
14649,59532.59452797784,0.4480060105639087,8506.398464519929,Low,Salaried,53.77502704624533,2,Divorced,West,0
14650,78694.94716612417,0.19276385064495846,8611.477498618613,Low,Unemployed,47.856619904073156,1,Single,South,0
14651,42674.872539001466,0.4092357828359482,8467.17920448132,Medium,Self-Employed,39.452092643821665,5,Married,East,1
14652,24027.553571236534,0.2566652445146853,8492.484155082004,Low,Salaried,38.81330578583901,1,Divorced,North,0
14653,38873.52764447459,0.2513935147258417,8538.964873267127,Medium,Self-Employed,36.85552483708278,3,Married,West,1
14654,11244.99785706441,0.5977175496294912,8465.266007456148,Low,Salaried,26.203785778670994,4,Divorced,North,0
14655,91681.33990879363,0.3283866543756608,8596.410943876668,Low,Unemployed,37.171625349656374,2,Single,South,0
14656,63217.99378329624,0.3704342820344825,8500.230803513012,Low,Salaried,40.06158339252582,4,Married,South,0
14657,46130.33972327953,0.6057788426680709,8528.057189388557,Low,Unemployed,26.753424107248645,0,Married,East,0
14658,66789.36044970181,0.15267437543130555,8500.950681786793,High,Salaried,28.98418455093627,0,Married,North,1
14659,62840.01054270249,0.4567707118546297,8550.931897238444,Low,Unemployed,63.26892005666641,3,Divorced,East,0
14660,69314.00093420986,0.44692940882382265,8446.857775032595,Low,Salaried,56.24525836415269,3,Divorced,East,0
14661,78142.97101704402,0.3551287415600051,8578.592376384891,High,Salaried,32.6519337303515,4,Single,South,1
14662,55651.18270462477,0.5978647848544557,8511.585940248677,Low,Self-Employed,32.635851460651104,4,Single,West,1
14663,46802.4104084852,0.6657340368014155,8532.922943844047,Medium,Salaried,45.44504794798614,2,Married,East,1
14664,72416.62821557876,0.37920151714816647,8463.081234038505,Medium,Unemployed,35.84569673639388,2,Single,West,0
14665,72034.99166826699,0.37368823059903983,8516.862150687377,High,Salaried,40.860860820516855,5,Divorced,North,1
14666,61511.037121820176,0.40123823780244683,8451.600501909408,Low,Salaried,39.54108693801204,2,Single,East,0
14667,92663.3128302116,0.533874418499837,8558.782221532136,Low,Unemployed,35.05796907873922,1,Married,West,0
14668,53432.66815707522,0.5008361744193774,8435.509579093756,Low,Salaried,25.036209629513657,4,Single,West,0
14669,46502.130425470976,0.23370096952413225,8507.708670890945,Medium,Unemployed,31.718456382135834,4,Single,North,0
14670,66271.37141259902,0.13833720915960598,8480.578694242276,Low,Unemployed,36.095055382258316,0,Married,South,0
14671,49875.93214629753,0.6695524778900735,8421.8686056239,Low,Salaried,33.635699643181006,1,Divorced,West,0
14672,67432.74786217343,0.2566418558402226,8453.232063492682,Medium,Salaried,27.459650760103436,0,Divorced,East,1
14673,47504.8761624084,0.483158010814355,8522.479686339224,Low,Unemployed,56.64197442994713,0,Married,North,0
14674,53996.36575602172,0.5970628016462334,8455.172150112787,High,Unemployed,44.968187843592645,0,Married,North,1
14675,88362.60630058747,0.28016605032831177,8466.54147174279,Medium,Self-Employed,37.80249679834159,3,Married,East,1
14676,53916.18964878481,0.48126004819415724,8518.667228642013,Low,Unemployed,46.395051288230874,0,Married,West,0
14677,48017.22683974056,0.16474014468953496,8545.74207581172,Low,Salaried,37.38451289189992,1,Single,West,0
14678,77560.1818305975,0.6819588666253964,8533.038826049868,Low,Unemployed,63.68023971242024,5,Single,North,0
14679,44234.37074569959,0.13489496503037554,8497.671148796348,Low,Self-Employed,69.00862545732315,4,Single,East,0
14680,49605.85154779398,0.36290480430458577,8510.88195320595,Low,Self-Employed,56.945459913303466,4,Divorced,South,1
14681,68648.41680763492,0.42209154523601394,8505.937287521458,Low,Self-Employed,50.012376763181884,3,Married,East,1
14682,74076.17135809938,0.5742890671980184,8448.182201172645,High,Self-Employed,36.21349684054563,2,Married,North,1
14683,78307.14586621612,0.17267711024345275,8513.971954535684,High,Salaried,20.72661663548621,0,Divorced,East,1
14684,48791.67251669273,0.36448478431310594,8447.73702260054,Low,Self-Employed,53.33464446838655,2,Married,North,1
14685,68940.13009479179,0.2798269417260714,8530.713807067066,Low,Self-Employed,35.0421611191835,4,Married,East,1
14686,53008.377006837305,0.28720642941600405,8506.756782022338,Low,Unemployed,40.24237613005637,5,Single,East,0
14687,50915.16549734052,0.5672727496391505,8391.789996589652,Low,Unemployed,44.24735311873139,3,Married,South,0
14688,78048.19173438428,0.10327656701909989,8548.955858872312,Low,Self-Employed,45.89547493695589,4,Married,South,1
14689,51756.68406210621,0.5494501848015798,8473.898412807612,Low,Unemployed,43.52945195564491,5,Divorced,North,0
14690,64173.0689403147,0.5862390580738637,8469.759799983363,Low,Salaried,32.249080942589366,3,Married,North,0
14691,62333.69203845958,0.6408173463052413,8547.795177113536,Low,Salaried,38.414875780810945,5,Married,South,0
14692,43938.684354922465,0.47612908193829007,8491.836900920001,Low,Self-Employed,36.85449269170168,5,Divorced,South,1
14693,74491.3928303448,0.3000731969633447,8529.870608638978,High,Self-Employed,50.75587170120202,5,Divorced,North,1
14694,68404.2134051843,0.3563408395293224,8467.332217696652,Low,Self-Employed,36.70761806215539,1,Married,South,1
14695,30205.640821943685,0.6818416493724575,8540.183462481831,Low,Unemployed,37.29820882630338,4,Married,East,0
14696,64161.316668560146,0.6287120958615113,8509.860017985357,Low,Salaried,40.93808080791004,1,Married,East,0
14697,48405.398487500686,0.3781155454596652,8520.245833057556,Medium,Unemployed,37.03814488134862,4,Divorced,West,0
14698,76456.12959618942,0.6658378042665534,8491.07381910105,Low,Unemployed,39.936363356333516,5,Single,North,0
14699,38319.00244828863,0.5937729252438754,8581.488496692145,High,Self-Employed,29.354549283085937,0,Single,North,1
14700,54652.84547055684,0.6406539169958768,8593.522160366369,Low,Unemployed,28.723975854184847,5,Single,North,0
14701,65430.36826482699,0.5097863407455526,8389.814139320593,High,Unemployed,34.19555565623734,2,Married,North,1
14702,60815.10441212813,0.614592426077197,8546.317787085418,Low,Unemployed,43.28069218735919,5,Single,East,0
14703,71444.37385070957,0.6350596848005954,8446.01296798413,Low,Self-Employed,31.14172826851911,2,Divorced,North,0
14704,37223.670209860655,0.15520995072440286,8525.483842175056,High,Unemployed,42.61285251099471,1,Married,South,1
14705,84778.71505301067,0.6791301859963951,8411.11619596763,Low,Unemployed,49.67899925439761,4,Married,East,0
14706,67877.16988182407,0.300167859258438,8520.161911074963,High,Salaried,25.153386402053272,2,Married,West,1
14707,80395.77319501343,0.3639397057500133,8458.18812297006,Medium,Unemployed,30.48439330108335,4,Divorced,South,0
14708,73113.60253849863,0.5751422555156892,8477.058947577627,Low,Unemployed,26.329025576443343,4,Single,North,0
14709,59825.848283174346,0.4989377833434986,8478.395291269437,High,Unemployed,25.966796092052142,4,Divorced,East,1
14710,40737.02683633259,0.6358359474616344,8463.272463973419,Low,Self-Employed,17.033968806766996,2,Divorced,South,0
14711,51546.702281269485,0.3403442504660633,8464.629574900946,Medium,Salaried,41.83996685779313,5,Married,West,1
14712,83843.44999293867,0.32397289820569514,8480.099292079036,Low,Self-Employed,31.023455027934514,2,Married,West,1
14713,80781.56672484573,0.11901330972479181,8492.303440495789,Low,Salaried,41.96074731967527,5,Divorced,East,0
14714,50706.00029844465,0.37763522600179483,8516.156593570557,Medium,Self-Employed,49.51416880224989,2,Single,South,1
14715,17725.435706967317,0.5344424621974653,8593.035454802653,Medium,Self-Employed,30.342797187079935,5,Divorced,East,1
14716,56809.65398542322,0.28070723057572966,8452.656206421372,Low,Self-Employed,47.730015498509026,2,Divorced,North,1
14717,55684.45667806325,0.37763590820430487,8506.335434423578,Low,Self-Employed,51.33002395442243,1,Married,West,0
14718,56253.41081939425,0.23163866109116682,8538.632621176332,Low,Unemployed,33.30643390199963,5,Single,West,0
14719,67928.08802747102,0.5636726835228764,8464.555402382088,Medium,Self-Employed,20.20705955125175,2,Married,East,1
14720,73143.18868982495,0.13630693680468828,8387.136500058805,High,Salaried,27.919960877515265,4,Divorced,South,1
14721,74854.49320649286,0.5232298330002989,8404.536104251434,High,Unemployed,64.49033308737192,5,Married,East,1
14722,66685.63710203051,0.3273640070469901,8388.97551636676,Low,Unemployed,37.4733229155702,4,Divorced,West,0
14723,32988.43947116046,0.12495764163227248,8577.00584423458,Low,Self-Employed,50.16356469123978,1,Single,North,1
14724,54882.00400960057,0.6120817523750715,8530.707764531671,Medium,Unemployed,40.18494402289648,3,Single,North,0
14725,94561.34675323784,0.3926331179086991,8537.798768041532,Medium,Self-Employed,22.467162232336896,2,Married,West,1
14726,65613.25102203718,0.45959138176967745,8549.070403614825,Medium,Salaried,45.05085337347835,2,Single,North,1
14727,65517.29352665798,0.5392184149146741,8471.226464656542,High,Self-Employed,33.79935029527092,4,Single,South,1
14728,65392.28909660787,0.4930446598007132,8615.152234904335,Low,Unemployed,59.66568071306707,5,Married,West,0
14729,66230.69433758984,0.538514122488767,8516.773329653885,Low,Salaried,32.56673163933255,4,Married,East,0
14730,24253.317283711152,0.5573690107467146,8496.361374156995,High,Unemployed,57.00996371158452,3,Single,South,0
14731,56407.13524633397,0.45349091833876654,8555.500090729856,Medium,Unemployed,56.82641806190811,4,Single,East,0
14732,59431.607523079656,0.319382698544654,8533.364993659012,Medium,Unemployed,25.554471661572705,1,Divorced,South,0
14733,79222.43098880119,0.24588528982980556,8566.752296490242,Low,Salaried,46.91377820939447,2,Single,South,0
14734,60715.09341933444,0.6417419419916722,8569.691662234942,Medium,Salaried,36.432240776014964,1,Divorced,South,1
14735,35302.32920097088,0.6819549067829321,8482.337672853628,Medium,Unemployed,51.63703847447346,2,Single,South,0
14736,66451.33734257628,0.31459765305892534,8509.351241045182,Medium,Unemployed,44.05014524631429,5,Single,North,0
14737,47942.630276358825,0.16738643744338014,8454.540231660796,Medium,Salaried,41.86388727325051,5,Married,South,1
14738,41748.215383778734,0.23352239626985877,8418.585891405928,Medium,Self-Employed,35.741054459698994,3,Single,West,1
14739,47487.61429925129,0.5024004075923137,8541.839860904733,High,Unemployed,45.85991090493375,0,Married,East,1
14740,68137.56344496773,0.20376002197499846,8547.851793197759,Low,Salaried,25.890478992802088,3,Divorced,West,0
14741,78881.41859640102,0.5680733638365929,8400.888003004435,Low,Unemployed,49.45518108431867,4,Single,North,0
14742,67243.9491776638,0.6538181439248281,8464.13959684631,Low,Unemployed,48.386093168370095,2,Divorced,East,0
14743,69480.34835425531,0.6781909090473083,8502.804169879342,High,Self-Employed,45.12670149299894,1,Divorced,North,1
14744,67095.67909257002,0.10559530358493441,8507.569387090047,Low,Unemployed,30.57642705182877,0,Married,East,0
14745,61519.90765290702,0.6748924989726499,8602.25004555407,Low,Salaried,30.32004615807389,0,Single,East,0
14746,70453.95952444136,0.5441166514777707,8468.65309412277,Low,Salaried,33.41310045801093,3,Divorced,South,0
