,Annual_Income,Credit_Score,Employment_Length,Age,Loan_Term,Loan_Purpose,Employment_Status,Loan_Categories,Region,Marital_Status,Approval_Probability
8719,89486.04120939306,806.9653847647911,1.876578023341695,26,20,Home,Employed,Large,South,Divorced,0.5709228350028902
8720,67590.08885865864,809.3337550327141,2.4727353467602775,35,23,Car,Unemployed,Small,East,Divorced,0.4812714516252009
8721,120439.93654914974,739.367753110349,8.611278098826025,48,24,Car,Unemployed,Small,East,Divorced,0.5841617350113235
8722,56407.95057416301,839.9787818028942,5.815603698661073,69,30,Car,Self-employed,Medium,South,Divorced,0.6161097754931045
8723,76623.73776072505,743.5998735433127,16.138403070813872,52,11,Home,Self-employed,Large,West,Divorced,0.5873522828601783
8724,133887.26845281525,305.6123030068849,9.47574478401923,72,24,Car,Self-employed,Medium,North,Single,0.6115566393989511
8725,116930.68083231781,458.3088871658315,9.69074685377105,47,4,Home,Self-employed,Large,North,Single,0.6434708468368654
8726,78457.32062969991,316.84330023076956,14.340762026507075,35,9,Home,Self-employed,Small,West,Married,0.593216237599482
8727,55769.34028900289,351.7593828056577,7.239379650714914,36,8,Personal,Unemployed,Small,East,Married,0.22945226123031318
8728,72716.20689986838,420.3624493229268,7.06414494840927,58,16,Personal,Employed,Small,South,Married,0.5632214192981532
8729,64092.49790729196,576.9572004790374,15.138527752549608,41,27,Car,Employed,Small,North,Single,0.545034063209958
8730,51130.71455326247,766.1426019041097,15.600834916735295,67,13,Car,Self-employed,Large,North,Married,0.4304192525750266
8731,119199.9496278788,774.0817158864095,0.2879754506563903,39,5,Car,Unemployed,Large,South,Married,0.4561278470261323
8732,60248.38642202058,638.911022206513,2.8758095168146602,65,13,Car,Unemployed,Medium,North,Divorced,0.22404557043049805
8733,84500.09642013165,810.4967664864292,4.261963622969596,31,19,Home,Unemployed,Medium,North,Divorced,0.45562633628492916
8734,76303.13362033309,575.0342796246144,7.032009375157527,36,2,Car,Employed,Medium,East,Married,0.48607989435041205
8735,147849.2854362757,788.9698242732609,5.828961668639061,77,12,Personal,Unemployed,Medium,North,Divorced,0.7691359330814169
8736,76931.06929778647,549.7358909826066,13.37040096776553,46,9,Car,Self-employed,Medium,North,Married,0.4799883119246742
8737,39597.89793561058,452.47375408203527,16.562704676059163,39,1,Home,Unemployed,Medium,East,Divorced,0.10227623610444972
8738,40779.090308650084,804.0271049552352,3.8417396471204834,47,23,Personal,Self-employed,Small,North,Single,0.8302373810699132
8739,100890.44656236778,513.3642916233781,11.259601212038968,32,27,Personal,Employed,Large,East,Single,0.5783868150637976
8740,101923.62620859187,576.8722598644539,7.356325021620719,38,29,Car,Employed,Medium,South,Single,0.5686626964824618
8741,80251.07885791859,480.87334789187247,10.115557500921238,43,14,Personal,Unemployed,Large,North,Married,0.1964421143333648
8742,81821.24307744356,664.5606801599014,12.415156835667878,53,7,Personal,Employed,Small,North,Married,0.691555573621352
8743,36471.909940904545,847.2671737533195,17.871996373640222,29,17,Car,Employed,Large,West,Married,0.288784017420354
8744,91985.58124671147,314.0324518756233,3.8458533565456143,24,30,Car,Unemployed,Small,West,Divorced,0.2779940020562603
8745,90568.7370456422,794.9164033039058,1.740131741121207,28,23,Home,Employed,Large,West,Married,0.5329773839578952
8746,47945.918226833346,302.15933134409596,12.54423838090705,75,14,Personal,Self-employed,Small,East,Married,0.4774196979790249
8747,42460.72633331131,500.3253346304161,7.88261697545253,56,17,Car,Unemployed,Small,North,Single,0.16834124627133745
8748,44828.69887193886,392.73374345923287,3.2580538658597713,37,2,Personal,Self-employed,Small,North,Married,0.5910648192002651
8749,42123.38957895102,716.5379793699033,2.341743347096894,52,9,Car,Employed,Small,West,Divorced,0.538173267204592
8750,103164.98346441118,327.8359624164454,11.178195737480596,21,15,Home,Unemployed,Medium,East,Single,0.250152644567124
8751,53577.918288350236,604.4167244713803,6.009411890563912,19,24,Car,Self-employed,Medium,West,Single,0.3681977137682448
8752,60171.61826249561,462.20937361492196,19.948527591719557,37,16,Car,Unemployed,Small,North,Divorced,0.18008211482777095
8753,50828.657298172766,373.5186368755862,8.11801638661428,64,9,Home,Self-employed,Large,East,Married,0.21154086653092063
8754,144940.23653382037,724.5000166564524,4.245732175303654,37,28,Car,Self-employed,Large,West,Single,0.8091485094259342
8755,132554.09557822024,419.57925884039116,12.576980902345555,29,25,Home,Unemployed,Medium,North,Single,0.3436176823615427
8756,57659.3804821825,423.0213666302164,4.885097793810138,70,4,Personal,Self-employed,Large,West,Married,0.3091273743953424
8757,69307.95527065512,451.29223182585764,9.881720864623222,34,15,Personal,Unemployed,Small,South,Divorced,0.38357643726292123
8758,55187.14107659966,622.7217201054151,9.651523674420147,35,21,Personal,Employed,Small,East,Married,0.5685167426388268
8759,89025.11513529885,662.8162624299116,9.071152594314745,57,10,Car,Self-employed,Large,South,Divorced,0.5766736023589732
8760,32353.26389691043,309.68138803573976,15.921713925391499,41,7,Home,Self-employed,Medium,South,Married,0.2087036383197528
8761,110564.16106761548,433.0282998625847,4.3322600293236775,25,6,Car,Self-employed,Medium,East,Single,0.5889505891300258
8762,92778.977978117,537.0339633779056,18.0861461014094,54,15,Car,Self-employed,Large,South,Married,0.5722110746251002
8763,137836.67139613238,482.5873236886782,15.826810064270687,73,25,Car,Employed,Medium,West,Married,0.6732353803889997
8764,49727.122119409694,786.2938621809873,6.6624472848664755,58,2,Home,Unemployed,Large,North,Single,0.18545648234720907
8765,126493.1095273358,733.2398019875303,3.6120501256027704,47,24,Car,Unemployed,Large,East,Single,0.40345848665950346
8766,125035.32173600589,644.2396185463551,5.590700490134825,37,30,Car,Unemployed,Medium,West,Divorced,0.513256678600417
8767,45261.74270602643,485.92332879837187,6.652724938181567,69,15,Home,Employed,Large,North,Divorced,0.21058028714752786
8768,77827.1068972953,685.3697896653879,11.138663376140933,40,18,Home,Employed,Medium,South,Married,0.5468640920905358
8769,50418.316937342024,764.0009070651869,0.9273633762730027,54,14,Personal,Unemployed,Small,East,Married,0.5579467297876008
8770,60566.46005490587,627.1567075474427,18.287182597041063,76,30,Home,Unemployed,Small,South,Single,0.37125046899318337
8771,61589.540979665326,731.4538067913585,1.9734971332222195,27,18,Personal,Employed,Medium,North,Single,0.5171259984755701
8772,96748.36728309272,712.0077287698613,5.585467882000696,50,3,Personal,Employed,Large,East,Married,0.6526453493914093
8773,79369.31181125586,614.4555211381772,2.1857487590593316,41,20,Car,Self-employed,Small,West,Married,0.658685849728701
8774,143727.93648075665,471.70076925183105,5.133456530513203,53,22,Car,Unemployed,Large,South,Married,0.32388420857228073
8775,45164.41703364062,710.1801869006995,16.753476372176166,73,14,Car,Unemployed,Small,West,Divorced,0.29692964432227187
8776,146843.05618202387,413.7380014966835,12.303516227664845,33,6,Car,Unemployed,Medium,West,Married,0.32599824094346663
8777,57676.63682571167,728.7185905593435,4.546464501789613,67,14,Car,Unemployed,Large,West,Single,0.19312053203455384
8778,122744.87236582238,742.5006806783932,17.435170595986754,45,2,Car,Unemployed,Medium,East,Married,0.5193275228477451
8779,70676.39114073857,752.1796837637052,16.014241184369695,29,22,Car,Self-employed,Large,South,Single,0.5232950906912163
8780,47169.76745007767,560.1037840381517,15.072985646431611,37,16,Personal,Employed,Small,West,Single,0.582302347363513
8781,132946.7022295488,405.8644222737319,16.95265396771426,64,24,Personal,Self-employed,Medium,North,Divorced,0.6923327446557693
8782,67063.30790837559,354.8479800363378,12.392993630366302,35,16,Car,Self-employed,Small,East,Single,0.524749247345546
8783,109062.64850722106,708.8486877683583,10.028747204224647,54,21,Car,Unemployed,Large,West,Divorced,0.27503272222412317
8784,97973.24221039518,787.4437614913973,7.478700523427788,75,17,Personal,Self-employed,Large,West,Married,0.8404489324385098
8785,86610.75712690492,657.9610973602987,4.475280408153967,43,16,Personal,Self-employed,Medium,South,Single,0.6836959622864313
8786,89498.33671782468,379.2880332136033,11.148233152937896,63,16,Home,Unemployed,Small,West,Married,0.23202353336195297
8787,117868.54969107451,814.1930466846657,17.789846914281767,73,8,Home,Self-employed,Medium,West,Married,0.8195891978965865
8788,40532.74969481287,844.0061079966258,11.8796357798465,76,6,Car,Self-employed,Small,West,Single,0.7152305019539177
8789,110181.67943494862,538.358235464207,18.392137234412736,24,18,Car,Employed,Small,South,Married,0.7033775544023675
8790,137497.45216782944,627.1539091005742,7.138347391863271,60,23,Car,Unemployed,Large,West,Single,0.46385850750222113
8791,36934.583642383695,727.4756860009118,13.902759450549953,64,14,Personal,Unemployed,Large,North,Single,0.23066686760058439
8792,46878.40070804001,705.0143845275246,12.973309449252824,38,16,Car,Self-employed,Medium,East,Married,0.5742037436284884
8793,115995.83240424377,832.2829555633971,13.408676881254838,60,8,Car,Unemployed,Large,West,Single,0.5151855730732725
8794,82473.79778935411,363.1857000933339,12.900840244815852,49,18,Car,Employed,Large,South,Divorced,0.24545829879250144
8795,78425.8344976426,619.3986763785432,4.433093498742336,24,14,Home,Self-employed,Medium,North,Divorced,0.5635802043596163
8796,46435.9961453083,680.5622808202007,2.8718179656629794,70,17,Home,Employed,Medium,East,Married,0.40562585732718187
8797,90812.40488613457,789.5541333032186,19.572565124641173,40,22,Car,Self-employed,Medium,South,Single,0.6897023962092045
8798,45185.43734356527,780.7602952449829,0.905902576850024,37,29,Personal,Self-employed,Small,South,Married,0.803185270759864
8799,87194.45475726484,837.8998864587095,9.354729740565407,37,22,Home,Unemployed,Small,East,Married,0.6661538277494553
8800,121633.8358753988,581.6431496657235,8.501606342837238,49,8,Car,Unemployed,Small,East,Single,0.6162997492018715
8801,60991.722946459624,756.9184767472747,7.200379164301525,43,30,Home,Self-employed,Medium,South,Married,0.5598268474093562
8802,87694.34018156727,535.0049394700302,15.63967707153419,53,16,Personal,Employed,Large,North,Single,0.4948887027544569
8803,149041.91632762027,532.2726328208178,14.907005766250318,76,23,Personal,Self-employed,Small,North,Single,0.8763023834652927
8804,112398.05080248447,439.34160046007247,18.104498470598806,41,24,Personal,Self-employed,Large,North,Married,0.6119354107543751
8805,130962.81255662383,750.0305078605764,7.909750523738444,18,10,Personal,Self-employed,Small,East,Divorced,0.9312069260970907
8806,79781.7127872655,842.1983081974336,11.283590558589193,75,10,Car,Employed,Large,West,Divorced,0.4113127059179322
8807,122143.31077510264,440.98795059099183,17.84614094684241,70,30,Personal,Unemployed,Small,South,Divorced,0.5929467408021876
8808,34861.10075295862,330.87237341158976,19.876961257107688,45,21,Car,Unemployed,Large,North,Single,0.03939811249860161
8809,44749.3419050694,748.548340580454,19.3858872473071,43,18,Personal,Employed,Small,West,Married,0.6159348533095635
8810,54368.47115040746,641.1265288941158,14.356877425374684,51,21,Car,Unemployed,Small,East,Single,0.37895171232657915
8811,78234.23095382635,827.8343403030524,2.864551156203592,43,18,Personal,Self-employed,Small,South,Married,0.8924101038662814
8812,131489.38539909158,438.7315704923237,0.4637202358605319,53,9,Car,Unemployed,Medium,West,Single,0.4058994015248142
8813,71551.92609455166,339.0652119007046,16.50436712805884,22,21,Home,Unemployed,Small,South,Married,0.21299892108258897
8814,108554.54322185555,570.8432434765758,16.818840489836507,73,1,Car,Employed,Large,East,Divorced,0.401925728426814
8815,115117.71537641801,347.00631263083113,14.927218165269391,19,25,Car,Employed,Large,East,Divorced,0.31915967216508234
8816,100341.88249060097,443.9845006064891,5.5984697199844025,49,16,Personal,Self-employed,Small,North,Divorced,0.7563354914398678
8817,72869.03618041634,369.28782345054253,12.796357191970532,51,10,Personal,Self-employed,Large,South,Divorced,0.44748754870680174
8818,99246.40100562532,423.2726988130433,6.324968836305485,67,15,Home,Unemployed,Small,South,Married,0.371244069448352
8819,71071.87113476955,358.3795590517655,9.012964922018494,47,5,Personal,Employed,Large,West,Married,0.24348276893812856
8820,40064.84862624145,824.6482996850069,7.64870169961021,41,27,Car,Employed,Small,South,Divorced,0.547856625750199
8821,149136.47738232173,453.2094923973545,18.27280173580111,45,17,Personal,Self-employed,Small,South,Married,0.9000552492016324
8822,45261.89443590131,544.143672295911,4.683146614877511,63,9,Personal,Unemployed,Large,West,Single,0.1547277941953013
8823,38681.80606032688,794.2364941988222,11.552218091475003,20,25,Car,Unemployed,Small,North,Married,0.4504951425809705
8824,135423.6899048587,672.5268733788109,7.219630580677183,70,26,Home,Employed,Large,South,Married,0.6882173975325266
8825,66220.15930714742,639.9206143089759,13.261422238284515,67,26,Personal,Employed,Small,West,Single,0.608417172828961
8826,108035.63688882091,688.0597546984604,11.291262823549499,71,25,Personal,Employed,Large,East,Divorced,0.574829216084785
8827,69480.68755946794,755.85224140796,18.47955362731881,27,6,Car,Employed,Medium,North,Single,0.5043466549743245
8828,76974.51249533654,782.7180973184685,2.0322430340242637,23,26,Home,Self-employed,Small,West,Divorced,0.7923346011074651
8829,61453.55664201558,653.4518188657646,4.412816795135268,51,26,Home,Self-employed,Small,South,Single,0.7497474460072404
8830,71165.28069516123,789.5040010817318,15.326959276621118,48,2,Personal,Employed,Small,North,Divorced,0.7112906726546575
8831,79284.04807038518,594.4686400840122,7.375736797896868,69,28,Car,Unemployed,Medium,North,Single,0.2747098229153761
8832,116449.92829108115,452.5099709476329,3.3156757245744783,60,13,Personal,Self-employed,Small,North,Married,0.8144015213262925
8833,91384.34330817501,784.0421898861144,10.066425184907754,67,23,Car,Employed,Medium,East,Single,0.6554656052282642
8834,143227.82605883724,597.810055077198,13.042841232227724,63,18,Car,Employed,Medium,West,Single,0.7123383913214014
8835,35025.64726065306,798.3756731619789,0.8965342830699718,75,20,Personal,Unemployed,Medium,North,Divorced,0.3332191518406671
8836,90368.19871584338,322.09229767281965,5.832437787348894,69,4,Car,Unemployed,Large,South,Divorced,0.11165000554770278
8837,100106.97465980618,518.6336633476795,16.188450753920858,30,10,Personal,Employed,Large,South,Married,0.43934924087648947
8838,140423.63832891287,821.2927600993576,10.404891332203885,78,23,Home,Self-employed,Small,South,Single,0.9260595524042046
8839,35899.02283457131,437.3075510170665,0.7075843034663998,76,22,Home,Self-employed,Medium,North,Married,0.3250299602852974
8840,98819.95019222592,817.844935321171,5.639020105494017,56,28,Personal,Unemployed,Small,South,Divorced,0.6283888090502858
8841,132435.59142335484,824.6463536210874,12.782813119588427,70,11,Home,Self-employed,Large,North,Single,0.785598032501718
8842,59031.32737430839,785.1782728242235,3.987189391560495,75,28,Home,Self-employed,Small,West,Married,0.758757177629327
8843,135155.08182287248,610.0174248013143,16.547828124388285,37,13,Home,Self-employed,Medium,North,Married,0.8350364933308969
8844,32285.209112915018,655.8166969943512,13.531518141673285,80,28,Home,Employed,Medium,North,Divorced,0.2820295681968239
8845,117894.55549604757,778.2893491474281,9.427581218955863,49,26,Car,Employed,Medium,West,Single,0.6392672712928038
8846,141973.58654023835,726.7433953140514,18.312475621335697,27,23,Personal,Self-employed,Medium,South,Divorced,0.8984133942105041
8847,108863.71939680747,646.5516172004764,7.8360154184932345,43,22,Personal,Employed,Small,North,Divorced,0.7598823565427424
8848,82683.50927765375,840.2426743288864,4.701468211281705,36,17,Home,Unemployed,Medium,West,Single,0.3953630183241412
8849,35385.72197672616,677.1221499835318,13.228059850534017,46,11,Personal,Self-employed,Large,East,Single,0.44334954947509003
8850,140413.65759871545,836.5150958462687,11.46590374940297,78,4,Personal,Self-employed,Medium,West,Divorced,0.8817913086963468
8851,86435.54672298898,331.5636610338999,6.704958018624502,30,14,Personal,Unemployed,Large,East,Divorced,0.2590845678913612
8852,33479.609320313764,376.42820390821686,6.873291226479543,71,3,Car,Self-employed,Small,West,Single,0.3400584114510842
8853,112778.52855945143,548.3023653002698,7.964206172682036,51,23,Home,Self-employed,Small,North,Married,0.7978823179127773
8854,87820.47042915098,511.6837034863733,5.822771349587386,37,29,Personal,Self-employed,Small,South,Married,0.7745016070672879
8855,44921.43809308929,730.5041627463653,14.20482812721845,61,23,Car,Unemployed,Small,North,Single,0.3973547017976045
8856,55712.61711723115,388.3377145580621,13.027168101024106,57,12,Home,Employed,Large,North,Single,0.15251308288453302
8857,37738.88165470155,836.8523485113187,8.815553050927853,35,28,Car,Employed,Large,East,Single,0.369032556651542
8858,98915.22476502882,473.2862313935027,7.957093515584743,74,27,Car,Self-employed,Medium,South,Married,0.4658771179529362
8859,104643.5375102411,535.9080392570877,7.301025387194102,51,4,Car,Employed,Medium,South,Single,0.5255922489561314
8860,90689.07580265333,451.1097678420126,5.669366427845071,65,16,Personal,Self-employed,Small,North,Divorced,0.725480877334784
8861,128052.25596031379,618.649989529601,1.7139332631411874,25,7,Home,Unemployed,Small,West,Single,0.6550125389128421
8862,133321.05855696162,332.24578523242116,5.36409371045001,33,20,Home,Unemployed,Large,West,Single,0.2529655032053913
8863,103874.9276019752,382.32262806374683,6.4240269738613005,57,25,Personal,Self-employed,Large,South,Divorced,0.5124756771795256
8864,31530.777564891665,710.1887368802983,10.953680125306866,40,19,Home,Self-employed,Small,North,Single,0.6151739960926288
8865,113427.55868972828,402.5753208726421,15.475770181560994,49,26,Home,Self-employed,Small,North,Divorced,0.640493445362587
8866,80159.90603044219,429.5329483561646,7.914042896680633,79,18,Car,Employed,Large,East,Married,0.22055236074008297
8867,97866.89798716643,736.1402296486607,18.895138117041835,80,21,Personal,Unemployed,Large,South,Married,0.5001474267017122
8868,107889.67224226613,351.3156480964895,16.54699926882325,30,9,Car,Self-employed,Large,West,Single,0.43792678995362044
8869,72028.39371924922,540.6106025239625,19.696036957674902,43,11,Home,Employed,Small,West,Married,0.5809149120254772
8870,140051.8206206153,312.68486284847484,17.524060820829636,55,19,Home,Self-employed,Large,South,Single,0.510410792976274
8871,46076.98400997375,490.7440696248471,12.334518986187584,18,17,Personal,Unemployed,Large,East,Single,0.16625248370335963
8872,110581.41687372449,684.439771435915,11.969585756334379,19,25,Car,Unemployed,Medium,West,Divorced,0.4131090001905916
8873,30523.14959478965,349.55680384447555,2.590522535084341,56,21,Car,Unemployed,Large,South,Divorced,0.03976576530966132
8874,140958.1326486217,788.5840447283181,14.447984977831354,30,18,Car,Self-employed,Medium,North,Single,0.8509511237229526
8875,43500.49598857098,800.2244736173939,12.004137151853428,44,6,Personal,Unemployed,Medium,South,Married,0.4199010627490423
8876,41386.107617708956,357.7447063188243,10.138642067919694,21,3,Car,Self-employed,Small,South,Single,0.28415198747120374
8877,69960.91596626931,844.9028400066771,13.865737451145772,58,14,Car,Employed,Small,South,Married,0.7299999128074762
8878,74827.95432468966,463.6412543675189,8.880956856759873,68,9,Home,Employed,Small,North,Divorced,0.5085283745015857
8879,55716.008678745435,346.2559191223833,10.477193248165724,37,3,Home,Employed,Small,South,Married,0.5159645672994856
8880,100214.59931125496,302.7869129734942,7.967046096065127,20,2,Car,Self-employed,Large,North,Single,0.5118951428579842
8881,83149.69176503563,524.6875926701244,14.347417867413796,40,19,Car,Unemployed,Large,West,Married,0.11978768768104539
8882,34101.07068493049,646.3954921383647,17.532219410957765,19,6,Home,Unemployed,Large,East,Married,0.1791823899130193
8883,68358.24747063608,482.6985874468223,16.816898782652054,33,3,Personal,Self-employed,Medium,North,Single,0.5250287189402457
8884,127251.94962878046,760.1945510110424,15.720505440989376,27,25,Home,Employed,Small,East,Divorced,0.8219448978270122
8885,112764.18418342424,694.1334515607775,0.2757540908910183,45,25,Car,Employed,Large,East,Single,0.4986415918310281
8886,116984.50242958566,492.58884258241795,18.237609277549186,61,9,Personal,Self-employed,Large,West,Divorced,0.5957555168779994
8887,113774.03089002283,703.8703166347326,5.497514414467879,35,18,Car,Unemployed,Small,North,Married,0.6644295601442013
8888,67316.76256596399,817.2682553330874,17.759478859267517,19,7,Car,Unemployed,Medium,West,Divorced,0.22809323622982183
8889,41959.670649213105,351.2027991986594,3.9393620617875302,31,28,Car,Unemployed,Medium,North,Married,0.0842605487566037
8890,62696.06208397152,468.35717808668926,8.792915028494745,61,2,Personal,Unemployed,Small,East,Divorced,0.37114738679127507
8891,129814.23602221912,554.8292665141813,14.987975886538274,37,1,Car,Employed,Small,East,Single,0.6114515068613243
8892,147656.49573396854,573.8945702651228,12.80557890554345,73,5,Personal,Unemployed,Large,South,Married,0.4750769328487932
8893,89261.64176898736,598.2076046873404,8.318438760588599,73,27,Home,Self-employed,Medium,North,Single,0.5630953668405287
8894,31164.042590765068,465.3447985962567,13.572477134805567,73,27,Personal,Unemployed,Small,East,Single,0.24208975055240242
8895,46805.37745610748,666.992805290292,10.97899020093279,57,24,Car,Employed,Medium,North,Divorced,0.3715437144965962
8896,68649.6690379519,654.7964769414064,5.514726132710646,40,30,Car,Unemployed,Medium,West,Single,0.31721590046587156
8897,99430.24183115397,617.8018284493876,12.926588909942796,71,3,Home,Unemployed,Large,West,Divorced,0.17664608834122475
8898,39011.237496637674,362.56894694098213,4.0849417268904675,77,7,Home,Self-employed,Large,North,Divorced,0.24397354276511451
8899,143202.8758451858,562.3323401027695,13.87976568518331,24,6,Home,Unemployed,Small,East,Married,0.5844404218059784
8900,73810.04079412809,495.9247881191566,0.06221755246485605,62,27,Personal,Unemployed,Medium,West,Single,0.3541593282978831
8901,139510.10615097877,570.0711584109674,10.975450275235394,64,29,Personal,Self-employed,Large,East,Single,0.7323418577254464
8902,123662.61633084262,807.0265395332643,8.02135255112282,31,30,Personal,Self-employed,Large,North,Single,0.7820660894339662
8903,120652.47270186973,564.2922387371245,6.062075476038946,54,1,Personal,Self-employed,Medium,South,Single,0.7475158405832178
8904,102806.34957386785,307.6894355117315,10.31415934469275,25,28,Home,Self-employed,Medium,East,Divorced,0.5426889697832641
8905,105214.05804622135,541.360205946272,12.906232650717762,67,23,Car,Employed,Medium,West,Divorced,0.5562804608933549
8906,106560.38822594978,751.3564990271601,19.306245324269298,22,19,Car,Unemployed,Medium,North,Single,0.45658972859172664
8907,105446.56644306985,729.0335077699925,16.661289797761953,40,30,Personal,Unemployed,Large,South,Divorced,0.36614023071289487
8908,96447.38776780335,582.3645404404996,14.342997661676215,58,20,Home,Employed,Large,West,Divorced,0.3534084461218496
8909,148369.68221794665,437.3729570726234,9.579338233582927,27,14,Home,Self-employed,Small,North,Single,0.8539711858508247
8910,117874.86809108352,555.7987646029998,7.842882393287085,66,10,Home,Unemployed,Medium,North,Divorced,0.4355763492292688
8911,123233.56660710253,610.0362206800054,0.6505930917199443,44,2,Car,Self-employed,Small,East,Single,0.8388480846836008
8912,134695.5378100409,849.9292910507736,7.181938061180963,74,11,Car,Self-employed,Large,South,Married,0.8606574872026841
8913,55876.7715271019,654.2979495931576,16.96754277345233,52,16,Personal,Employed,Medium,North,Divorced,0.4322659904160358
8914,40056.49909140729,681.8457115344374,7.680491639525799,18,17,Car,Employed,Small,South,Married,0.605337080094877
8915,87947.33239183183,570.2997789624286,9.23169998124293,24,5,Home,Self-employed,Small,South,Married,0.7467832163333878
8916,91689.68347431278,494.9692529303914,5.436688480498095,64,22,Car,Unemployed,Small,East,Married,0.3369837919260699
8917,129501.81359399013,747.1241410059633,5.482655176267334,68,27,Car,Self-employed,Large,North,Divorced,0.7403418518871894
8918,83254.02951388029,572.2127783865799,1.237435217834968,25,18,Car,Unemployed,Large,North,Single,0.15174742925010978
8919,98502.36306531752,847.0795714804888,12.276078512396015,28,16,Personal,Self-employed,Small,East,Single,0.8666572618532367
8920,93248.512621615,551.4163158474242,8.961388060906927,51,10,Car,Self-employed,Large,East,Married,0.4898801023052994
8921,34584.33405088693,337.40015600616755,12.119216149815893,80,6,Personal,Unemployed,Large,North,Married,0.09848913724263235
8922,103825.78759162968,675.4179753995455,10.937738000577056,69,22,Car,Employed,Small,East,Married,0.6699996920286787
8923,129365.19429291027,325.6527980091961,15.976891745943496,45,24,Personal,Employed,Small,North,Married,0.7862383629466443
8924,48900.06576909646,437.7758782865868,15.020238246229454,51,8,Home,Self-employed,Medium,West,Divorced,0.3801295438585518
8925,101319.8080711915,494.5560390289468,15.429077062757589,60,6,Home,Unemployed,Small,South,Divorced,0.3895683898179
8926,101233.26533356973,706.7159720917302,9.98478013883351,37,23,Home,Employed,Medium,South,Married,0.5456272095156293
8927,49702.19568676305,571.829759524187,7.07762702707861,45,4,Personal,Unemployed,Medium,East,Divorced,0.21566760944592875
8928,44815.62884768832,315.75526222064116,18.668731810659057,66,5,Home,Employed,Small,West,Married,0.38133907543373413
8929,147606.23315717818,639.2674182017572,1.085395474331079,78,6,Personal,Unemployed,Large,South,Single,0.6403029230769444
8930,77246.3003583645,526.2899305846643,3.0524261570046063,59,15,Personal,Self-employed,Medium,North,Married,0.6485644503768516
8931,57290.60744682352,807.0089804819089,8.391981843532793,54,6,Personal,Unemployed,Medium,South,Divorced,0.39831612428389396
8932,50558.94533452499,574.7592711271295,12.279153051360224,20,19,Home,Self-employed,Medium,South,Single,0.3848322016097523
8933,110112.20562998821,689.9363302666364,0.16400749613443288,26,25,Personal,Employed,Large,South,Divorced,0.4471189115285992
8934,103133.43567927346,420.3776707812508,14.38645638622284,69,20,Car,Unemployed,Large,North,Divorced,0.1904878389535348
8935,107226.2547584901,718.5354604924092,11.174530855798295,39,8,Home,Employed,Medium,East,Divorced,0.6311522010395384
8936,40560.72330137427,696.5254207660198,9.694055173538505,42,13,Car,Employed,Large,North,Single,0.24660637083088285
8937,137224.15001981243,797.2449396977195,8.469900776557363,19,4,Home,Self-employed,Medium,East,Married,0.8737803849370461
8938,76711.9676170858,318.6019029455596,10.38974063481249,40,22,Personal,Unemployed,Medium,South,Single,0.14929376849389567
8939,67604.32877164295,546.1253836895982,3.235714689634952,68,17,Personal,Self-employed,Large,South,Single,0.5789748048378758
8940,85483.37366972871,673.5354715067966,2.1742347855396504,34,14,Personal,Unemployed,Small,West,Divorced,0.6611855136306056
8941,76807.92788971539,352.3401450441183,5.792749575036769,74,18,Home,Employed,Medium,South,Single,0.35316598926136217
8942,133629.2403766975,525.8322369319018,14.190095839706494,42,15,Home,Employed,Medium,North,Single,0.6161525962715375
8943,141511.31702374705,818.1806316864074,11.765757676709928,29,22,Personal,Unemployed,Medium,South,Divorced,0.6807386896896483
8944,66414.38597395274,539.7639699901206,9.602460352380254,44,19,Home,Employed,Medium,West,Married,0.3682716363762152
8945,133672.29689519457,841.9726309143473,11.430419317919206,37,11,Car,Employed,Medium,North,Single,0.7944916002466287
8946,123782.77554396806,331.2614835939008,11.185160260786864,26,7,Personal,Self-employed,Large,West,Divorced,0.6267692049827076
8947,141696.9206813714,694.8063768774902,6.140838509798508,40,1,Car,Employed,Large,West,Married,0.6711864875303407
8948,59490.037462306536,619.5589299365482,1.9491189448945168,53,30,Car,Employed,Medium,North,Married,0.4658836896775164
8949,99235.0980145175,575.296822422669,17.935647373261013,45,3,Home,Employed,Large,East,Married,0.4680310075880942
8950,62945.35016885336,833.9660708167552,11.998225252478292,67,19,Car,Unemployed,Small,East,Married,0.5387026672345376
8951,128891.3388581249,371.30772027012074,13.954959993617033,65,30,Personal,Employed,Small,East,Single,0.7000920050478493
8952,30638.90286852771,792.7994234245024,9.279944487339103,46,28,Car,Self-employed,Large,East,Single,0.3411294553352192
8953,97778.29954636753,680.1822261251357,15.129611599531252,70,1,Home,Self-employed,Large,West,Divorced,0.6967231344309434
8954,70704.41175263016,442.447840314798,11.689945279573344,73,4,Home,Self-employed,Medium,West,Single,0.6085792501545121
8955,68722.04484933843,795.9180300977614,1.0760224419438047,59,24,Personal,Self-employed,Medium,North,Single,0.7497482808581316
8956,107388.75886379003,536.1122048235572,17.801940707873822,75,11,Personal,Employed,Small,North,Single,0.691412801036039
8957,132178.13391767928,747.8250304401889,6.110722935757737,71,7,Personal,Self-employed,Large,East,Married,0.8308737876317249
8958,103103.44696719915,513.86008437607,2.7578155484267097,49,7,Personal,Unemployed,Large,East,Single,0.27258550009115196
8959,132380.7574376067,768.0119550882825,1.7608201540863155,29,14,Personal,Unemployed,Small,East,Divorced,0.7629983990319877
